code,name
603500,祥和实业
300397,天和防务
603987,康德莱
301268,铭利达
603568,伟明环保
000068,华控赛格
002916,深南电路
688568,中科星图
600572,康恩贝
301099,雅创电子
002092,中泰化学
688539,高华科技
301050,雷电微力
600919,江苏银行
300481,濮阳惠成
688559,海目星
600610,中毅达
688696,极米科技
300043,星辉娱乐
000158,常山北明
300643,万通智控
603187,海容冷链
000962,东方钽业
300553,集智股份
605298,必得科技
300626,华瑞股份
603038,华立股份
600938,中国海油
600892,大晟文化
002111,威海广泰
600332,白云山
600234,科新发展
300566,激智科技
000975,银泰黄金
301187,欧圣电气
600908,无锡银行
002692,ST远程
688063,派能科技
600487,亨通光电
838163,方大新材
600502,安徽建工
300843,胜蓝股份
688167,炬光科技
002595,豪迈科技
601857,中国石油
301227,森鹰窗业
688334,西高院
000547,航天发展
600262,北方股份
002019,亿帆医药
000819,岳阳兴长
300949,奥雅股份
603070,万控智造
688581,安杰思
002556,辉隆股份
002208,合肥城建
600301,华锡有色
688296,和达科技
601988,中国银行
300005,探路者
300771,智莱科技
688122,西部超导
300826,测绘股份
002164,宁波东力
002806,华锋股份
002046,国机精工
300581,晨曦航空
002888,惠威科技
002364,中恒电气
300343,联创股份
688172,燕东微
003022,联泓新科
002269,美邦服饰
000878,云南铜业
600826,兰生股份
002156,通富微电
300807,天迈科技
002414,高德红外
300903,科翔股份
002917,金奥博
300012,华测检测
300629,新劲刚
300598,诚迈科技
002559,亚威股份
688152,麒麟信安
300408,三环集团
600827,百联股份
600409,三友化工
603979,金诚信
001979,招商蛇口
688110,东芯股份
300257,开山股份
301280,珠城科技
600860,京城股份
301176,逸豪新材
000576,甘化科工
600435,北方导航
688678,福立旺
600745,闻泰科技
300962,中金辐照
002572,索菲亚
300686,智动力
600647,*ST同达
002444,巨星科技
000411,英特集团
300484,蓝海华腾
688432,有研硅
000670,盈方微
688291,金橙子
430198,微创光电
301008,宏昌科技
000301,东方盛虹
300400,劲拓股份
600326,西藏天路
300982,苏文电能
603693,江苏新能
301183,东田微
000025,特  力Ａ
300600,国瑞科技
600707,彩虹股份
300879,大叶股份
603066,音飞储存
603759,海天股份
603698,航天工程
838262,太湖雪
601619,嘉泽新能
600742,一汽富维
300328,宜安科技
688699,明微电子
832802,保丽洁
301162,国能日新
600547,山东黄金
300621,维业股份
301363,美好医疗
300772,运达股份
600054,黄山旅游
002233,塔牌集团
830974,凯大催化
002482,*ST广田
688479,友车科技
300337,银邦股份
601216,君正集团
603949,雪龙集团
002283,天润工业
002827,高争民爆
837242,建邦科技
688135,利扬芯片
002635,安洁科技
688062,迈威生物-U
002837,英维克
871981,晶赛科技
002580,圣阳股份
603567,珍宝岛
688631,莱斯信息
300010,*ST豆神
300809,华辰装备
002221,东华能源
603929,亚翔集成
600360,华微电子
002322,理工能科
603712,七一二
300785,值得买
301097,天益医疗
834599,同力股份
601398,工商银行
002936,郑州银行
688069,德林海
688209,英集芯
002287,奇正藏药
831961,创远信科
605299,舒华体育
002131,利欧股份
300351,永贵电器
688338,赛科希德
300477,合纵科技
000155,川能动力
688556,高测股份
300046,台基股份
002372,伟星新材
300836,佰奥智能
300164,通源石油
600531,豫光金铅
688083,中望软件
603589,口子窖
600754,锦江酒店
831167,鑫汇科
601778,晶科科技
603005,晶方科技
600648,外高桥
300867,圣元环保
688819,天能股份
603871,嘉友国际
688600,皖仪科技
300538,同益股份
300396,迪瑞医疗
300699,光威复材
603788,宁波高发
600396,*ST金山
688289,圣湘生物
603183,建研院
688558,国盛智科
001337,四川黄金
002905,金逸影视
600459,贵研铂业
600570,恒生电子
300461,田中精机
600879,航天电子
603068,博通集成
000858,五 粮 液
301120,新特电气
603530,神马电力
002454,松芝股份
300080,易成新能
001336,楚环科技
830809,安达科技
839946,华阳变速
002086,*ST东洋
603136,天目湖
002307,北新路桥
002227,奥 特 迅
002648,卫星化学
831195,三祥科技
837006,晟楠科技
600323,瀚蓝环境
688981,中芯国际
301091,深城交
300631,久吾高科
301219,腾远钴业
603078,江化微
603816,XD顾家家
003019,宸展光电
002598,山东章鼓
000888,峨眉山Ａ
605319,无锡振华
002771,真视通
300806,斯迪克
301043,绿岛风
601908,京运通
301235,华康医疗
688041,海光信息
834770,艾能聚
600265,ST景谷
001309,德明利
688582,芯动联科
600458,时代新材
002938,鹏鼎控股
600107,美尔雅
300568,星源材质
300864,南大环境
002353,杰瑞股份
603030,*ST全筑
002431,棕榈股份
000096,广聚能源
688428,诺诚健华-U
835237,力佳科技
603700,宁水集团
601187,厦门银行
601997,贵阳银行
003038,鑫铂股份
430047,诺思兰德
300696,爱乐达
301389,隆扬电子
300747,锐科激光
836720,吉冈精密
603002,宏昌电子
000519,中兵红箭
605218,伟时电子
002544,普天科技
300679,电连技术
301238,瑞泰新材
688016,心脉医疗
601369,陕鼓动力
300537,广信材料
603067,振华股份
600438,通威股份
600170,上海建工
603168,莎普爱思
301157,华塑科技
872895,花溪科技
688500,*ST慧辰
300382,斯莱克
832023,田野股份
839167,同享科技
002241,歌尔股份
002869,金溢科技
601939,建设银行
001258,立新能源
600203,福日电子
000697,*ST炼石
002243,力合科创
000931,中 关 村
300720,海川智能
300689,澄天伟业
002209,达 意 隆
600522,XD中天科
001368,通达创智
000800,一汽解放
300866,安克创新
301293,三博脑科
300160,秀强股份
601818,光大银行
688048,长光华芯
600391,航发科技
002841,视源股份
835508,殷图网联
603603,*ST博天
603128,华贸物流
300623,捷捷微电
603982,泉峰汽车
000823,超声电子
300676,华大基因
001207,联科科技
002832,比音勒芬
688206,概伦电子
300420,五洋停车
300976,达瑞电子
002057,中钢天源
000338,潍柴动力
603897,长城科技
000023,ST深天
688686,奥普特
600821,金开新能
301321,翰博高新
300207,欣旺达
000591,太阳能
000521,长虹美菱
601606,长城军工
601166,兴业银行
300900,广联航空
873001,纬达光电
300374,中铁装配
601766,中国中车
600449,宁夏建材
300424,航新科技
300102,乾照光电
601609,金田股份
688625,呈和科技
002623,亚玛顿
301000,肇民科技
002823,凯中精密
300157,恒泰艾普
002717,岭南股份
002128,电投能源
601066,中信建投
688216,气派科技
600970,中材国际
300432,富临精工
300011,鼎汉技术
300123,亚光科技
832110,雷特科技
600343,航天动力
605086,龙高股份
688663,新风光
002799,环球印务
430139,华岭股份
301163,宏德股份
603860,中公高科
831010,凯添燃气
301011,华立科技
688651,盛邦安全
603859,能科科技
601128,常熟银行
430556,雅达股份
600893,航发动力
002831,裕同科技
600897,厦门空港
603386,骏亚科技
002167,东方锆业
688283,坤恒顺维
603158,腾龙股份
600739,辽宁成大
600268,国电南自
605018,长华集团
002765,蓝黛科技
603959,百利科技
600133,东湖高新
300491,通合科技
688011,新光光电
300585,奥联电子
603010,万盛股份
300668,杰恩设计
600000,浦发银行
002339,积成电子
688507,索辰科技
600573,惠泉啤酒
000930,中粮科技
603069,海汽集团
834415,恒拓开源
300573,兴齐眼药
600929,雪天盐业
834639,晨光电缆
600651,飞乐音响
300467,迅游科技
603255,鼎际得
836208,青矩技术
000915,华特达因
000625,长安汽车
001332,锡装股份
601077,渝农商行
601121,宝地矿业
600794,保税科技
002773,康弘药业
600928,西安银行
002178,延华智能
603102,百合股份
833580,科创新材
603308,应流股份
000925,众合科技
603192,汇得科技
605123,派克新材
600152,维科技术
831689,克莱特
835184,国源科技
600339,中油工程
002424,贵州百灵
002543,万和电气
870299,灿能电力
834014,特瑞斯
300327,中颖电子
601618,中国中冶
300968,格林精密
300489,光智科技
002756,永兴材料
600089,特变电工
603387,基蛋生物
605005,合兴股份
002214,大立科技
002876,三利谱
300059,东方财富
002312,川发龙蟒
688355,明志科技
837821,则成电子
000750,国海证券
001282,三联锻造
000778,新兴铸管
605358,立昂微
688162,巨一科技
688398,赛特新材
600886,XD国投电
601918,新集能源
688707,振华新材
600335,国机汽车
300398,飞凯材料
002985,北摩高科
688282,理工导航
603131,上海沪工
002700,ST浩源
300410,正业科技
000534,万泽股份
301027,华蓝集团
833533,骏创科技
600679,上海凤凰
601156,东航物流
000856,冀东装备
605388,均瑶健康
836675,秉扬科技
601636,旗滨集团
002240,盛新锂能
873167,新赣江
002547,春兴精工
002379,宏创控股
601169,北京银行
002108,沧州明珠
300354,东华测试
002023,海特高新
688115,思林杰
002664,信质集团
002168,惠程科技
603200,上海洗霸
301115,建科股份
603191,望变电气
002745,木林森
301222,浙江恒威
300191,潜能恒信
833781,瑞奇智造
836263,中航泰达
002671,龙泉股份
603519,立霸股份
600425,青松建化
600273,嘉化能源
688739,成大生物
002788,鹭燕医药
301053,远信工业
605488,福莱新材
601678,滨化股份
688297,中无人机
600369,西南证券
688459,哈铁科技
300015,爱尔眼科
300990,同飞股份
300008,天海防务
605368,蓝天燃气
002947,恒铭达
601607,上海医药
603040,新坐标
836260,中寰股份
831856,浩淼科技
002666,德联集团
600650,锦江在线
002110,三钢闽光
002250,联化科技
603161,科华控股
600104,上汽集团
000758,中色股份
300316,晶盛机电
000661,长春高新
600973,宝胜股份
300550,和仁科技
603826,坤彩科技
002004,华邦健康
002347,泰尔股份
605100,华丰股份
603686,福龙马
600711,盛屯矿业
002709,天赐材料
688028,沃尔德
002275,桂林三金
003006,百亚股份
600207,安彩高科
300776,帝尔激光
002189,中光学
873169,七丰精工
601163,三角轮胎
300125,聆达股份
000595,宝塔实业
600193,创兴资源
600063,皖维高新
002190,成飞集成
603060,国检集团
600958,东方证券
688779,长远锂科
002569,ST步森
600267,海正药业
002142,宁波银行
834950,迅安科技
688469,中芯集成-U
000065,北方国际
603048,浙江黎明
300137,先河环保
600015,华夏银行
870866,绿亨科技
688102,斯瑞新材
600027,华电国际
834765,美之高
000570,苏常柴Ａ
002616,长青集团
000951,中国重汽
688395,正弦电气
600645,中源协和
000504,南华生物
601669,中国电建
301175,中科环保
000970,中科三环
688009,中国通号
300040,九洲集团
601229,上海银行
000012,南  玻Ａ
603392,万泰生物
300433,蓝思科技
300346,南大光电
600486,扬农化工
003013,地铁设计
300105,龙源技术
000650,仁和药业
002857,三晖电气
000027,深圳能源
002532,天山铝业
688455,科捷智能
002350,北京科锐
600064,南京高科
002383,合众思壮
600025,华能水电
600110,诺德股份
300196,长海股份
300039,上海凯宝
600367,红星发展
001296,长江材料
002882,金龙羽
688007,光峰科技
300828,锐新科技
603282,亚光股份
600674,川投能源
601069,西部黄金
871694,中裕科技
300943,春晖智控
601137,博威合金
002625,光启技术
603578,三星新材
300286,安科瑞
002027,分众传媒
600135,乐凯胶片
600372,中航电子
000738,航发控制
688143,长盈通
002274,华昌化工
688485,九州一轨
600884,杉杉股份
603738,泰晶科技
002169,智光电气
603528,多伦科技
603659,璞泰来
002909,集泰股份
000985,大庆华科
600114,东睦股份
300909,汇创达
300695,兆丰股份
002639,雪人股份
002952,亚世光电
871857,泓禧科技
300665,飞鹿股份
000401,冀东水泥
836221,易实精密
300527,中船应急
688689,银河微电
835174,五新隧装
600703,三安光电
600760,中航沈飞
300100,双林股份
600834,申通地铁
605183,确成股份
600706,曲江文旅
000789,万年青
000553,安道麦A
002714,牧原股份
688192,迪哲医药-U
002056,横店东磁
002817,黄山胶囊
000983,山西焦煤
002606,大连电瓷
600128,苏豪弘业
832175,东方碳素
833914,远航精密
002461,珠江啤酒
836414,欧普泰
688252,天德钰
002038,双鹭药业
600328,中盐化工
600095,湘财股份
300543,朗科智能
688217,睿昂基因
688371,菲沃泰
000828,东莞控股
002380,科远智慧
301127,天源环保
300810,中科海讯
430017,星昊医药
832491,奥迪威
300204,舒泰神
688173,希荻微
300037,新宙邦
600258,首旅酒店
603458,勘设股份
300009,安科生物
601995,中金公司
600379,宝光股份
002389,航天彩虹
300395,菲利华
002856,美芝股份
002585,双星新材
300305,裕兴股份
603663,三祥新材
688175,高凌信息
600552,凯盛科技
001203,大中矿业
600481,双良节能
300192,科德教育
300797,钢研纳克
002125,湘潭电化
603936,博敏电子
603327,福蓉科技
002603,以岭药业
300722,新余国科
600380,健康元
003026,中晶科技
300409,道氏技术
603701,德宏股份
000893,亚钾国际
603306,华懋科技
603665,康隆达
001266,宏英智能
600877,电科芯片
600026,中远海能
300435,中泰股份
688230,芯导科技
003021,兆威机电
002921,联诚精密
605598,上海港湾
688636,智明达
603165,荣晟环保
688513,苑东生物
301298,东利机械
300752,隆利科技
600062,华润双鹤
300525,博思软件
688072,拓荆科技
300838,浙江力诺
600885,宏发股份
301079,邵阳液压
002261,拓维信息
300693,盛弘股份
838227,美登科技
688419,耐科装备
301071,力量钻石
600071,凤凰光学
300681,英搏尔
600060,海信视像
603922,金鸿顺
605068,明新旭腾
301069,凯盛新材
002032,苏 泊 尔
300816,艾可蓝
301269,华大九天
603235,天新药业
000596,古井贡酒
601601,中国太保
689009,九号公司-WD
001255,博菲电气
300795,米奥会展
002594,比亚迪
600038,中直股份
688155,先惠技术
688157,松井股份
873527,夜光明
873339,恒太照明
872541,铁大科技
872392,佳合科技
872351,华光源海
871634,新威凌
870508,丰安股份
870199,倍益康
839792,东和新材
839729,永顺生物
838971,天马新材
838924,广脉科技
838810,春光药装
838701,豪声电子
836942,恒立钻具
836871,派特尔
836807,奔朗新材
836717,瑞星股份
835857,百甲科技
834407,驰诚股份
834062,科润智控
833819,颖泰生物
833429,康比特
833346,威贸电子
833266,生物谷
833075,柏星龙
832885,星辰科技
832278,鹿得医疗
832171,志晟信息
832000,安徽凤凰
831834,三维股份
831370,新安洁
831039,国义招标
830964,润农节水
688693,锴威特
688671,碧兴物联
688660,电气风电
688628,优利德
688601,力芯微
688592,司南导航
688573,信宇人
688555,退市泽达
688548,广钢气体
688522,纳睿雷达
688425,铁建重工
688370,丛麟科技
688347,华虹公司
688328,深科达
688299,长阳科技
688093,世华科技
688086,退市紫晶
605066,天正电气
605056,咸亨国际
603996,退市中新
603993,洛阳钼业
603858,步长制药
603829,洛凯股份
603823,百合花
603683,晶华新材
603650,彤程新材
603333,尚纬股份
603319,湘油泵
603296,华勤技术
603289,泰瑞机器
603275,众辰科技
603261,立航科技
603238,诺邦股份
603157,退市拉夏
603043,广州酒家
601890,亚星锚链
601886,江河集团
601878,浙商证券
601866,中远海发
601700,风范股份
601558,退市锐电
601555,东吴证券
601375,中原证券
601299,中国北车
601288,农业银行
601268,*ST二重
601258,*ST庞大
601226,华电重工
601212,白银有色
601162,天风证券
601133,柏诚股份
601106,中国一重
601028,玉龙股份
601016,节能风电
601009,南京银行
601002,晋亿实业
600991,广汽长丰
600984,建设机械
600978,*ST宜生
600935,华塑股份
600905,三峡能源
600901,江苏金租
600899,*ST信联
600896,退市海医
600891,退市秋林
600890,退市中房
600888,新疆众和
600878,*ST北科
600876,凯盛新能
600875,东方电气
600872,中炬高新
600871,石化油服
600870,退市厦华
600869,远东股份
600867,通化东宝
600856,退市中天
600852,*ST中川
600849,上药转换
600842,中西药业
600840,新湖创业
600832,东方明珠
600813,ST鞍一工
600806,退市昆机
600799,*ST龙科
600789,鲁抗医药
600788,*ST达曼
600787,中储股份
600786,东方锅炉
600781,退市辅仁
600772,S*ST龙昌
600767,退市运盛
600765,中航重机
600762,S*ST金荔
600759,ST洲际
600752,*ST哈慈
600747,退市大控
600737,中粮糖业
600736,苏州高新
600731,湖南海利
600730,中国高科
600723,首商股份
600715,文投控股
600709,ST生态
600701,退市工新
600700,*ST数码
600695,退市绿庭
600687,退市刚泰
600680,*ST上普
600677,*ST航通
600672,*ST华圣
600670,*ST斯达
600669,*ST鞍成
600659,*ST花雕
600656,退市博元
600652,退市游久
600646,ST国嘉
600634,退市富控
600632,华联商厦
600631,百联股份
600627,上电股份
600625,PT水仙
600617,国新能源
600614,退市鹏起
600608,ST沪科
600607,上实医药
600591,*ST上航
600555,退市海创
600553,太行水泥
600538,国发股份
600532,退市未来
600528,中铁工业
600516,方大炭素
600515,海南机场
600512,腾达建设
600499,科达制造
600497,驰宏锌锗
600496,精工钢构
600490,鹏欣资源
600485,*ST信威
600477,杭萧钢构
600472,包头铝业
600466,*ST蓝光
600462,ST九有
600432,退市吉恩
600401,退市海润
600393,ST粤泰
600385,退市金泰
600366,宁波韵升
600362,江西铜业
600357,承德钒钛
600340,华夏幸福
600329,达仁堂
600319,亚星化学
600317,营口港
600311,*ST荣华
600308,华泰股份
600296,S兰铝
600291,退市西水
600286,S*ST国瓷
600275,退市昌鱼
600270,外运发展
600263,路桥建设
600260,*ST凯乐
600257,大湖股份
600253,天方药业
600251,冠农股份
600247,*ST成城
600242,退市中昌
600240,退市华业
600210,紫江企业
600209,退市罗顿
600205,S山东铝
600181,S*ST云大
600175,退市美都
600157,永泰能源
600151,航天机电
600146,退市环球
600145,退市新亿
600143,金发科技
600139,*ST西源
600130,波导股份
600126,杭钢股份
600122,*ST宏图
600102,莱钢股份
600099,林海股份
600093,退市易见
600092,S*ST精密
600091,退市明科
600090,退市济堂
600087,退市长油
600086,退市金钰
600084,中葡股份
600081,东风科技
600077,*ST宋都
600074,退市保千
600069,退市银鸽
600068,葛洲坝
600065,*ST联谊
600039,四川路桥
600018,上港集团
600008,首创环保
600005,武钢股份
600003,ST东北高
600002,齐鲁石化
600001,邯郸钢铁
430090,同辉信息
301533,威马农机
301528,多浦乐
301511,德福科技
301510,固高科技
301498,乖宝宠物
301487,盟固利
301469,恒达新材
301421,波长光电
301418,协昌科技
301372,科净源
301348,蓝箭电子
301301,川宁生物
301281,科源制药
301012,扬电科技
300988,津荣天宇
300948,冠中生态
300904,威力传动
300899,上海凯鑫
300808,久量股份
300692,中环环保
300587,天铁股份
300547,川环科技
300526,中潜退
300519,新光药业
300509,新美星
300507,苏奥传感
300488,恒锋工具
300431,暴风退
300412,迦南科技
300392,腾信退
300372,欣泰退
300367,网力退
300362,天翔退
300356,光一退
300336,新文退
300335,迪森股份
300330,计通退
300325,德威退
300312,邦讯退
300309,吉艾退
300301,*ST长方
300297,蓝盾退
300283,温州宏丰
300273,和佳退
300255,常山药业
300228,富瑞特装
300216,千山退
300209,ST有棵树
300202,聚龙退
300186,大华农
300185,通裕重工
300178,腾邦退
300167,ST迪威迅
300156,神雾退
300139,晓程科技
300104,乐视退
300090,盛运退
300089,文化退
300071,福石控股
300064,金刚退
300049,福瑞股份
300038,数知退
300028,金亚退
300027,华谊兄弟
300023,宝德退
300004,南风股份
002948,青岛银行
002883,中设股份
002845,同兴达
002843,泰嘉股份
002825,纳尔股份
002781,奇信退
002770,科迪退
002751,易尚退
002740,*ST爱迪
002716,金贵银业
002711,欧浦退
002701,奥瑞金
002686,亿利达
002684,猛狮退
002680,长生退
002665,首航高科
002619,*ST艾格
002618,丹邦退
002617,露笑科技
002604,龙力退
002520,日发精机
002514,宝馨科技
002510,天汽模
002509,天茂退
002504,*ST弘高
002503,*ST搜特
002499,科林退
002498,汉缆股份
002477,雏鹰退
002473,圣莱退
002464,众应退
002462,嘉事堂
002450,康得退
002447,晨鑫退
002438,江苏神通
002417,深南退
002416,爱施德
002411,必康退
002408,齐翔腾达
002359,北讯退
002328,新朋股份
002309,ST中利
002302,西部建设
002297,博云新材
002282,博深股份
002271,东方雨虹
002265,建设工业
002260,德奥退
002226,江南化工
002220,天宝退
002179,中航光电
002147,新光退
002143,印纪退
002127,南极电商
002118,*ST紫鑫
002113,*ST天润
002107,沃华医药
002081,金 螳 螂
002071,长城退
002070,众和退
002060,粤 水 电
002053,云南能投
002018,华信退
002014,永新股份
002013,中航机电
002005,ST德豪
001300,三柏硕
001289,龙源电力
001208,华菱线缆
000979,中弘退
000967,盈峰环境
000959,首钢股份
000956,中原油气
000939,凯迪退
000918,*ST嘉凯
000916,华北高速
000906,浙商中拓
000900,现代投资
000877,天山股份
000866,扬子石化
000852,石化机械
000835,长动退
000832,*ST龙涤
000827,*ST长兴
000826,启迪环境
000817,辽河油田
000809,铁岭新城
000806,银河退
000805,*ST炎黄
000787,*ST创智
000780,ST平能
000769,*ST大菲
000768,中航西飞
000765,*ST华信
000763,锦州石化
000760,斯太退
000748,长城信息
000732,ST泰禾
000730,*ST环保
000727,冠捷科技
000700,模塑科技
000699,S*ST佳纸
000693,华泽退
000689,ST宏业
000687,华讯退
000675,ST银山
000673,当代退
000671,ST阳光城
000667,ST美置
000662,天夏退
000660,*ST南华
000658,ST海洋
000653,ST九州
000637,ST实华
000636,风华高科
000621,*ST比特
000620,*ST新联
000618,吉林化工
000616,*ST海投
000613,东海A退
000612,焦作万方
000611,天首退
000606,顺利退
000602,金马集团
000594,国恒退
000588,PT粤金曼
000587,*ST金洲
000585,东电退
000583,S*ST托普
000578,盐湖集团
000569,长城股份
000562,宏源证券
000556,PT南洋
000549,S湘火炬
000542,TCL通讯
000540,*ST中天
000535,*ST猴王
000527,美的电器
000522,白云山A
000515,攀渝钛业
000511,烯碳退
000508,琼民源A
000502,绿景退
000418,小天鹅A
000412,ST五环
000406,石油大明
000405,ST鑫光
000151,中成股份
000150,*ST宜康
000047,ST中侨
000046,*ST泛海
000038,大通退
000033,新都退
000024,招商地产
000018,神城A退
000015,PT中浩A
000013,*ST石化A
000003,PT金田A
688623,双元科技
001225,和泰机电
688146,中船特气
300595,欧普康视
301291,明阳电气
600211,西藏药业
600111,北方稀土
605589,圣泉集团
688786,悦安新材
688151,华强科技
601628,中国人寿
603599,广信股份
300498,温氏股份
301328,维峰电子
688312,燕麦科技
000811,冰轮环境
300473,德尔股份
603529,爱玛科技
603768,常青股份
003002,壶化股份
001299,美能能源
600148,长春一东
000831,中国稀土
601633,长城汽车
603239,浙江仙通
002304,洋河股份
300025,华星创业
002722,物产金轮
601838,成都银行
002324,普利特
688101,三达膜
603099,长白山
688352,颀中科技
002719,麦趣尔
002690,美亚光电
002801,微光股份
300614,百川畅银
600847,万里股份
301311,昆船智能
603527,众源新材
603369,今世缘
002399,海普瑞
600406,国电南瑞
002785,万里石
300839,博汇股份
603399,吉翔股份
603178,圣龙股份
603311,金海高科
601965,中国汽研
831832,科达自控
002978,安宁股份
300961,深水海纳
300983,尤安设计
688488,艾迪药业
832651,天罡股份
301090,华润材料
300694,蠡湖股份
002950,奥美医疗
300783,三只松鼠
872190,雷神科技
836699,海达尔
301273,瑞晨环保
000333,美的集团
300121,阳谷华泰
688512,慧智微-U
002037,保利联合
002791,坚朗五金
002140,东华科技
688251,井松智能
688669,聚石化学
003015,日久光电
688285,高铁电气
605138,盛泰集团
688272,*ST富吉
301068,大地海洋
600309,万华化学
688184,帕瓦股份
603637,镇海股份
300208,青岛中程
603185,弘元绿能
600483,福能股份
002795,永和智控
870357,雅葆轩
603556,海兴电力
600299,安迪苏
688577,浙海德曼
601611,中国核建
300834,星辉环材
002733,雄韬股份
301216,万凯新材
300971,博亚精工
688626,翔宇医疗
300339,润和软件
600348,华阳股份
688798,艾为电子
688139,海尔生物
833943,优机股份
830839,万通液压
600655,豫园股份
300690,双一科技
000039,中集集团
300445,康斯特
603992,松霖科技
603026,胜华新材
002064,华峰化学
002880,卫光生物
603229,奥翔药业
002427,尤夫股份
300373,扬杰科技
300510,金冠股份
603679,华体科技
600746,江苏索普
001696,宗申动力
002044,美年健康
688200,华峰测控
000638,万方发展
002215,诺 普 信
002191,劲嘉股份
603682,锦和商管
603176,汇通集团
000795,英洛华
603489,八方股份
688433,华曙高科
603303,得邦照明
600623,华谊集团
000792,盐湖股份
833751,惠同新材
600696,岩石股份
300671,富满微
600732,爱旭股份
002272,川润股份
688386,泛亚微透
600469,风神股份
430564,天润科技
836422,润普食品
601872,招商轮船
000895,双汇发展
600566,济川药业
603199,九华旅游
002346,柘中股份
300516,久之洋
002988,豪美新材
600662,外服控股
600149,廊坊发展
688317,之江生物
601717,郑煤机
688613,奥精医疗
600916,中国黄金
000737,北方铜业
002678,珠江钢琴
600925,苏能股份
601366,利群股份
600720,祁连山
300774,倍杰特
000028,国药一致
000554,泰山石油
836270,天铭科技
688119,中钢洛耐
603162,海通发展
300804,广康生化
002007,华兰生物
601328,交通银行
600582,天地科技
600059,古越龙山
000541,佛山照明
603226,菲林格尔
688484,南芯科技
002202,金风科技
600995,南网储能
600809,山西汾酒
300070,碧水源
001210,金房能源
601158,重庆水务
600663,陆家嘴
688329,艾隆科技
600358,国旅联合
688220,翱捷科技-U
603408,建霖家居
835179,凯德石英
300338,ST开元
603388,元成股份
601568,北元集团
000859,国风新材
833454,同心传动
603150,万朗磁塑
002183,怡 亚 通
000597,东北制药
002317,众生药业
000680,山推股份
601828,美凯龙
300293,蓝英装备
605507,国邦医药
600479,千金药业
603279,景津装备
000672,上峰水泥
600526,菲达环保
301100,风光股份
688057,金达莱
600507,方大特钢
600021,上海电力
002522,浙江众成
688029,南微医学
002681,奋达科技
000488,晨鸣纸业
002918,蒙娜丽莎
002326,永太科技
002375,亚厦股份
300022,吉峰科技
002818,富森美
001286,陕西能源
603703,盛洋科技
300295,三六五网
688679,通源环境
605222,起帆电缆
300536,农尚环境
002772,众兴菌业
600998,九州通
600780,通宝能源
301203,国泰环保
600967,内蒙一机
600513,联环药业
688505,复旦张江
301259,艾布鲁
000016,深康佳Ａ
002258,利尔化学
603680,今创集团
002659,凯文教育
603577,汇金通
300092,科新机电
688163,赛伦生物
600004,白云机场
601311,骆驼股份
002933,新兴装备
603331,百达精工
601061,中信金属
830832,齐鲁华信
001213,中铁特货
831304,迪尔化工
688733,壹石通
600853,龙建股份
600581,八一钢铁
600639,浦东金桥
603639,海利尔
601881,中国银河
002822,中装建设
002460,赣锋锂业
831768,拾比佰
301285,鸿日达
603201,常润股份
002061,浙江交科
603658,安图生物
601236,红塔证券
000516,国际医学
300458,全志科技
300812,易天股份
600495,晋西车轴
688203,海正生材
605080,浙江自然
600184,光电股份
300407,凯发电气
300393,中来股份
301360,荣旗科技
600505,西昌电力
002266,浙富控股
600779,水井坊
603511,爱慕股份
002560,通达股份
688408,中信博
002873,新天药业
603890,春秋电子
300753,爱朋医疗
601608,中信重工
002306,中科云网
002557,洽洽食品
301087,可孚医疗
002969,嘉美包装
000001,平安银行
000876,新 希 望
300951,博硕科技
002859,洁美科技
000629,钒钛股份
600971,恒源煤电
603170,宝立食品
688061,灿瑞科技
600016,民生银行
000544,中原环保
603956,威派格
600182,S佳通
002459,晶澳科技
002225,濮耐股份
837344,三元基因
600320,振华重工
603569,长久物流
601966,玲珑轮胎
605389,长龄液压
002706,良信股份
688234,天岳先进
688045,必易微
000952,广济药业
002554,惠博普
002407,多氟多
002727,一心堂
002545,东方铁塔
688366,昊海生科
601808,中海油服
300124,汇川技术
300931,通用电梯
002475,立讯精密
301515,港通医疗
301063,海锅股份
002667,威领股份
871753,天纺标
001278,一彬科技
300332,天壕能源
300811,铂科新材
600261,阳光照明
002637,赞宇科技
002753,永东股份
601139,深圳燃气
002448,中原内配
603133,*ST碳元
839371,欧福蛋业
600048,保利发展
300154,瑞凌股份
688353,华盛锂电
600612,老凤祥
603286,日盈电子
600829,人民同泰
688553,汇宇制药-W
300993,玉马遮阳
300423,昇辉科技
600817,宇通重工
833171,国航远洋
603065,宿迁联盛
600177,雅戈尔
002633,申科股份
600635,大众公用
600863,内蒙华电
601186,中国铁建
601616,广电电气
600256,广汇能源
002073,软控股份
603800,道森股份
000498,山东路桥
603281,江瀚新材
002048,宁波华翔
601012,隆基绿能
601326,秦港股份
603739,蔚蓝生物
688722,同益中
603758,秦安股份
002409,雅克科技
600664,哈药股份
002228,合兴包装
301049,超越科技
300267,尔康制药
688035,德邦科技
605208,永茂泰
603299,苏盐井神
301189,奥尼电子
301395,仁信新材
300284,苏交科
600219,南山铝业
600019,宝钢股份
688130,晶华微
002805,丰元股份
688458,美芯晟
002388,新亚制程
000937,冀中能源
601975,招商南油
003035,南网能源
003018,金富科技
600997,开滦股份
300118,东方日升
002034,旺能环境
000885,城发环境
300666,江丰电子
300822,贝仕达克
603609,禾丰股份
300492,华图山鼎
300767,震安科技
002984,森麒麟
688125,安达智能
